target,feat1,feat3
0.52265,77.417,0.004185
0.53303,77.458,0.0042664
0.52515,77.5,0.0039908
0.53059,77.542,0.0041886
0.5313,77.583,0.004326
0.52528,77.625,0.0042375
0.52278,77.667,0.0045037
0.52309,77.708,0.0043251
0.52591,77.75,0.0041865
0.52264,77.792,0.0043592
0.52483,77.833,0.0042189
0.52631,77.875,0.0042707
0.52727,77.917,0.0042199
0.53044,77.958,0.0043052
0.52452,78.0,0.0042436
0.5245,78.042,0.0041196
0.53214,78.083,0.004336
0.52298,78.125,0.0041252
0.52881,78.167,0.0044179
0.52714,78.208,0.0039339
0.52786,78.25,0.0042411
0.52709,78.292,0.0043565
0.5235,78.333,0.0043715
0.5286,78.375,0.0040896
0.52778,78.417,0.0040183
0.52529,78.458,0.0041449
0.52395,78.5,0.0040901
0.5276,78.542,0.0041552
0.53165,78.583,0.0044597
0.52987,78.625,0.0043219
0.52665,78.667,0.0044492
0.52794,78.708,0.0041269
0.53272,78.75,0.004337
0.53122,78.792,0.0041679
0.52487,78.833,0.0041428
0.53116,78.875,0.0041759
0.53111,78.917,0.0044077
0.52584,78.958,0.0040786
0.52613,79.0,0.0043738
0.53168,79.042,0.0043257
0.52711,79.083,0.0041735
0.53307,79.125,0.004327
0.52509,79.167,0.0041055
0.52376,79.208,0.0040989
0.52803,79.25,0.0043784
0.53275,79.292,0.0044179
0.52395,79.333,0.0043968
0.52387,79.375,0.0042274
0.52561,79.417,0.0042858
0.52783,79.458,0.0045205
0.53027,79.5,0.0041688
0.52886,79.542,0.0041304
0.52603,79.583,0.0042401
0.53159,79.625,0.0040807
0.53076,79.667,0.0044183
0.52684,79.708,0.0040984
0.52871,79.75,0.0043708
0.53074,79.792,0.0045363
0.53141,79.833,0.0042086
0.52984,79.875,0.0042634
0.52928,79.917,0.0039356
0.5281,79.958,0.0043328
0.5233,80.0,0.0042708
0.53216,80.042,0.0041974
0.52637,80.083,0.0043509
0.53283,80.125,0.0043796
0.52984,80.167,0.0042359
0.52565,80.208,0.0045284
0.52807,80.25,0.0039888
0.5267,80.292,0.0044598
0.53093,80.333,0.0042214
0.53048,80.375,0.0042928
0.52422,80.417,0.0040585
0.53245,80.458,0.0037802
0.52443,80.5,0.0041526
0.5254,80.542,0.0040415
0.53244,80.583,0.004358
0.5278,80.625,0.0041217
0.52419,80.667,0.0043864
0.53212,80.708,0.0042862
0.52908,80.75,0.0047627
0.53083,80.792,0.0043305
0.52339,80.833,0.0041571
0.52916,80.875,0.0042856
0.52828,80.917,0.0044249
0.52524,80.958,0.0041733
0.52679,81.0,0.0040663
0.53356,81.042,0.0043799
0.52568,81.083,0.0043433
0.52739,81.125,0.0042142
0.52422,81.167,0.0042715
0.52375,81.208,0.0042015
0.53267,81.25,0.0040631
0.53209,81.292,0.0041676
0.5252,81.333,0.0041256
0.52577,81.375,0.0044745
0.52474,81.417,0.0041583
0.53144,81.458,0.0041679
0.52548,81.5,0.0042099
0.52397,81.542,0.0042251
0.53243,81.583,0.0043004
0.53077,81.625,0.0041871
0.5316,81.667,0.0044449
0.5339,81.708,0.0043125
0.52497,81.75,0.0043987
0.53087,81.792,0.0044706
0.53268,81.833,0.004148
0.52472,81.875,0.0040937
0.5298,81.917,0.0041252
0.52772,81.958,0.0043499
0.5251,82.0,0.0041759
0.52443,82.042,0.0040853
0.53191,82.083,0.0041065
0.52717,82.125,0.0042345
0.52931,82.167,0.0041426
0.52248,82.208,0.0041646
0.52302,82.25,0.0042857
0.52796,82.292,0.0040494
0.52715,82.333,0.0042805
0.52289,82.375,0.0044406
0.53011,82.417,0.004157
0.53015,82.458,0.0042739
0.52899,82.5,0.0044223
0.52768,82.542,0.0043671
0.52843,82.583,0.0039793
0.52433,82.625,0.004353
0.52209,82.667,0.0043934
0.52961,82.708,0.004086
0.52561,82.75,0.004162
0.52603,82.792,0.0042864
0.52053,82.833,0.0040941
0.5302,82.875,0.0042969
0.52239,82.917,0.0042072
0.52423,82.958,0.0042939
0.52613,83.0,0.0042691
0.52191,83.042,0.0042371
0.52253,83.083,0.0040435
0.52287,83.125,0.0042668
0.52911,83.167,0.0045347
0.52492,83.208,0.0042079
0.52897,83.25,0.0042659
0.52933,83.292,0.004114
0.52452,83.333,0.0041136
0.52162,83.375,0.0042322
0.52301,83.417,0.0042417
0.52245,83.458,0.0044718
0.52693,83.5,0.0042816
0.52235,83.542,0.0043519
0.52205,83.583,0.0043384
0.51986,83.625,0.0043468
0.52384,83.667,0.0040232
0.52167,83.708,0.0042967
0.52108,83.75,0.0040456
0.52766,83.792,0.004221
0.52549,83.833,0.0040363
0.51937,83.875,0.0044152
0.51828,83.917,0.0041167
0.5265,83.958,0.0040917
0.51776,84.0,0.0041358
0.52477,84.042,0.0041393
0.51847,84.083,0.0039537
0.52278,84.125,0.0042812
0.51751,84.167,0.0042247
0.51752,84.208,0.0042089
0.52252,84.25,0.0042256
0.5237,84.292,0.0041191
0.52404,84.333,0.0041807
0.52254,84.375,0.0044131
0.52073,84.417,0.0041449
0.51647,84.458,0.004321
0.51932,84.5,0.0039709
0.52126,84.542,0.0041373
0.52215,84.583,0.0041024
0.52459,84.625,0.0043881
0.52418,84.667,0.0044205
0.5211,84.708,0.0042257
0.52399,84.75,0.0042045
0.52067,84.792,0.0043852
0.5154,84.833,0.003971
0.51511,84.875,0.0041189
0.52256,84.917,0.0040564
0.51488,84.958,0.0041143
0.51898,85.0,0.004275
0.51867,85.042,0.0042096
0.51593,85.083,0.00375
0.51492,85.125,0.0043276
0.51358,85.167,0.0042794
0.51418,85.208,0.0042256
0.51809,85.25,0.0043033
0.51978,85.292,0.0040514
0.51976,85.333,0.0043814
0.51536,85.375,0.0042591
0.51346,85.417,0.0041617
0.51701,85.458,0.0041149
0.51922,85.5,0.0042447
0.52134,85.542,0.0041544
0.51382,85.583,0.0044255
0.5203,85.625,0.0041912
0.51376,85.667,0.0041995
0.51278,85.708,0.0039503
0.51229,85.75,0.0042393
0.52139,85.792,0.0039802
0.51564,85.833,0.0042157
0.51771,85.875,0.0041701
0.51454,85.917,0.0041975
0.52092,85.958,0.0042789
0.52113,86.0,0.0044163
0.51474,86.042,0.004358
0.51811,86.083,0.004229
0.52095,86.125,0.0042246
0.51843,86.167,0.0041363
0.51159,86.208,0.0041127
0.51389,86.25,0.0042648
0.51037,86.292,0.0041595
0.51542,86.333,0.0040005
0.51455,86.375,0.0041749
0.51241,86.417,0.0041229
0.51954,86.458,0.0041919
0.51767,86.5,0.0043794
0.50949,86.542,0.0040944
0.51859,86.583,0.0043432
0.51798,86.625,0.0041415
0.51254,86.667,0.004375
0.51089,86.708,0.0042962
0.519,86.75,0.004395
0.5115,86.792,0.004327
0.51823,86.833,0.0043306
0.51583,86.875,0.0044239
0.51671,86.917,0.0043772
0.51705,86.958,0.0039466
0.51133,87.0,0.0043985
0.51007,87.042,0.0042663
0.51013,87.083,0.0041293
0.51266,87.125,0.0040645
0.5096,87.167,0.0040996
0.51036,87.208,0.0042866
0.51517,87.25,0.0043266
0.51599,87.292,0.004004
0.51452,87.333,0.0041933
0.51663,87.375,0.004165
0.51232,87.417,0.004122
0.50864,87.458,0.0042196
0.51116,87.5,0.0043236
0.5094,87.542,0.0039053
0.51576,87.583,0.0043376
0.5132,87.625,0.0042506
0.50643,87.667,0.0041881
0.51043,87.708,0.0041458
0.51002,87.75,0.0041091
0.51507,87.792,0.0040833
0.51241,87.833,0.0042597
0.51512,87.875,0.0042363
0.50875,87.917,0.0043073
0.51164,87.958,0.0044495
0.51227,88.0,0.0044651
0.51351,88.042,0.0044944
0.51303,88.083,0.0042064
0.50765,88.125,0.0041935
0.51008,88.167,0.0043196
0.51012,88.208,0.0042947
0.50819,88.25,0.0040804
0.50663,88.292,0.0041824
0.50947,88.333,0.0040874
0.51332,88.375,0.0042078
0.5088,88.417,0.0039901
0.50746,88.458,0.0041918
0.50971,88.5,0.0044122
0.51287,88.542,0.0040629
0.51164,88.583,0.004455
0.51752,88.625,0.0043972
0.51727,88.667,0.0040663
0.50885,88.708,0.0046019
0.51626,88.75,0.0045037
0.516,88.792,0.0041946
0.5143,88.833,0.0040814
0.51601,88.875,0.0043174
0.51926,88.917,0.0041281
0.51531,88.958,0.0042098
0.51128,89.0,0.0045999
0.5199,89.042,0.0041267
0.51478,89.083,0.0040493
0.5194,89.125,0.0042894
0.52007,89.167,0.0038396
0.52107,89.208,0.0042474
0.51541,89.25,0.004246
0.5126,89.292,0.0040897
0.52028,89.333,0.0041989
0.51305,89.375,0.0040068
0.51541,89.417,0.0040425
0.51993,89.458,0.0042188
0.51745,89.5,0.0042792
0.51551,89.542,0.0042065
0.52064,89.583,0.0040629
0.51633,89.625,0.0043269
0.51955,89.667,0.0042553
0.52487,89.708,0.0044212
0.51903,89.75,0.0040336
0.51711,89.792,0.0042259
0.52171,89.833,0.0045295
0.52587,89.875,0.0043181
0.51902,89.917,0.0041044
0.52037,89.958,0.0044016
0.51817,90.0,0.0043472
0.52552,90.042,0.0042112
0.52344,90.083,0.0043772
0.52385,90.125,0.0043739
0.5265,90.167,0.0040764
0.52737,90.208,0.0042619
0.52485,90.25,0.0039293
0.52023,90.292,0.0042995
0.52565,90.333,0.0045637
0.52114,90.375,0.004442
0.52155,90.417,0.0040429
0.52082,90.458,0.0042763
0.52786,90.5,0.004227
0.52916,90.542,0.0044565
0.52411,90.583,0.0038581
0.52089,90.625,0.0041821
0.53072,90.667,0.0039126
0.52898,90.708,0.0041654
0.52454,90.75,0.0040914
0.5252,90.792,0.0042147
0.52581,90.833,0.0040729
0.52212,90.875,0.0042343
0.53241,90.917,0.004452
0.52362,90.958,0.0041712
0.53074,91.0,0.0041288
0.53269,91.042,0.0043295
0.52923,91.083,0.0043056
0.52871,91.125,0.0040343
0.53177,91.167,0.0042277
0.53395,91.208,0.004317
0.52716,91.25,0.0041703
0.53109,91.292,0.0041578
0.52971,91.333,0.0042393
0.53248,91.375,0.0043252
0.52578,91.417,0.0043017
0.5329,91.458,0.004349
0.52784,91.5,0.0045076
0.52819,91.542,0.0041532
0.52759,91.583,0.0043218
0.52865,91.625,0.0043222
0.52827,91.667,0.0041164
0.53658,91.708,0.0040271
0.53403,91.75,0.004396
0.53169,91.792,0.0043393
0.53325,91.833,0.0042979
0.53714,91.875,0.0041687
0.53509,91.917,0.0040963
0.53747,91.958,0.0041628
0.53251,92.0,0.0044293
0.5365,92.042,0.0041403
0.53806,92.083,0.0040752
0.53306,92.125,0.004388
0.53879,92.167,0.0040832
0.53302,92.208,0.0041191
0.53925,92.25,0.0043859
0.53215,92.292,0.0041226
0.53664,92.333,0.0041277
0.53313,92.375,0.0043327
0.5399,92.417,0.0042411
0.53425,92.458,0.0043473
0.53568,92.5,0.0045909
0.53897,92.542,0.0043372
0.54332,92.583,0.0041806
0.53639,92.625,0.0042238
0.54311,92.667,0.0041036
0.5378,92.708,0.0043882
0.53898,92.75,0.0041063
0.53476,92.792,0.0043721
0.53634,92.833,0.0040746
0.53555,92.875,0.0042571
0.54567,92.917,0.004149
0.54309,92.958,0.0042223
0.54539,93.0,0.0041749
0.53802,93.042,0.0043119
0.53693,93.083,0.0044122
0.53822,93.125,0.0040866
0.53996,93.167,0.0044737
0.53818,93.208,0.0041702
0.53999,93.25,0.0042664
0.54409,93.292,0.0042284
0.5462,93.333,0.0039723
0.54485,93.375,0.0042621
0.54093,93.417,0.004117
0.5385,93.458,0.0042445
0.54358,93.5,0.0042127
0.54472,93.542,0.0041524
0.53957,93.583,0.0041091
0.541,93.625,0.0042549
0.54973,93.667,0.0042842
0.54817,93.708,0.0043102
0.54199,93.75,0.0043238
0.54626,93.792,0.0041222
0.54288,93.833,0.0042027
0.54732,93.875,0.0042148
0.54921,93.917,0.0041667
0.54615,93.958,0.0040985
0.54485,94.0,0.0042701
0.54649,94.042,0.0043243
0.54868,94.083,0.0041731
0.55317,94.125,0.0041605
0.55298,94.167,0.0042073
0.55294,94.208,0.004431
0.54519,94.25,0.0042708
0.5492,94.292,0.0042019
0.54988,94.333,0.0041412
0.54656,94.375,0.004497
0.54626,94.417,0.0042572
0.55351,94.458,0.0042039
0.55339,94.5,0.0042994
0.55011,94.542,0.0044453
0.55145,94.583,0.0041612
0.54765,94.625,0.0042781
0.53979,94.667,0.0041069
0.53795,94.708,0.0041675
0.53641,94.75,0.0042504
0.53663,94.792,0.0042419
0.53531,94.833,0.0043048
0.53767,94.875,0.0043718
0.53232,94.917,0.0040552
0.53808,94.958,0.0043449
0.52981,95.0,0.0042454
0.53749,95.042,0.0043415
0.52912,95.083,0.0043903
0.53351,95.125,0.0041709
0.53499,95.167,0.0042194
0.5311,95.208,0.0042889
0.52945,95.25,0.0041374
0.52972,95.292,0.0044042
0.53002,95.333,0.0040617
0.52999,95.375,0.0043263
0.52489,95.417,0.0041696
0.518,95.458,0.0042377
0.52662,95.5,0.004292
0.5178,95.542,0.0045903
0.52353,95.583,0.004481
0.51933,95.625,0.0041323
0.51388,95.667,0.0041246
0.516,95.708,0.0042989
0.51312,95.75,0.0040106
0.51095,95.792,0.0041242
0.51173,95.833,0.0041742
0.50699,95.875,0.0043162
0.5077,95.917,0.0040723
0.50691,95.958,0.0041632
0.5063,96.0,0.0040572
0.50775,96.042,0.0042866
0.5066,96.083,0.0043489
0.50641,96.125,0.0042441
0.49957,96.167,0.0042416
0.50244,96.208,0.0042211
0.504,96.25,0.0042085
0.50406,96.292,0.004332
0.50368,96.333,0.0044858
0.49872,96.375,0.0039052
0.49634,96.417,0.0041651
0.49197,96.458,0.0044411
0.49256,96.5,0.0042593
0.49461,96.542,0.0041231
0.49389,96.583,0.0043716
0.49087,96.625,0.0041358
0.48688,96.667,0.0043359
0.4855,96.708,0.0042063
0.48501,96.75,0.0042992
0.48678,96.792,0.0040804
0.48098,96.833,0.0042355
0.48096,96.875,0.0044836
0.48747,96.917,0.0043312
0.48149,96.958,0.004289
0.48344,97.0,0.004014
0.48288,97.042,0.0043098
0.47985,97.083,0.0040297
0.47799,97.125,0.003665
0.48116,97.167,0.0037135
0.47255,97.208,0.0037454
0.47075,97.25,0.0037639
0.47063,97.292,0.0035201
0.47584,97.333,0.003375
0.4739,97.375,0.0038297
0.46963,97.417,0.0035475
0.46822,97.458,0.0037303
0.46411,97.5,0.0034842
0.46587,97.542,0.003753
0.46142,97.583,0.0031821
0.46385,97.625,0.0034486
0.46281,97.667,0.0030778
0.45993,97.708,0.00372
0.46121,97.75,0.003914
0.4558,97.792,0.003702
0.45975,97.833,0.0037175
0.4553,97.875,0.0032073
0.45792,97.917,0.0037931
0.45227,97.958,0.0037051
0.45193,98.0,0.0036824
0.45653,98.042,0.0036378
0.45107,98.083,0.0036303
0.45384,98.125,0.0035543
0.44641,98.167,0.0034969
0.44828,98.208,0.0034776
0.44888,98.25,0.0035168
0.44626,98.292,0.0029724
0.4413,98.333,0.0035841
0.44414,98.375,0.0035912
0.4462,98.417,0.0033553
0.43977,98.458,0.003248
0.43873,98.5,0.0039266
0.43941,98.542,0.0036348
0.43437,98.583,0.0033908
0.44017,98.625,0.0020601
0.43897,98.667,0.0064519
0.43317,98.708,0.0056329
0.43628,98.75,0.0056632
0.4321,98.792,0.005443
0.42895,98.833,0.0055662
0.43342,98.875,0.0039741
0.42772,98.917,0.004951
0.42921,98.958,0.0065293
0.42874,99.0,0.0058709
0.42506,99.042,0.0054833
0.42711,99.083,0.0055254
0.42233,99.125,0.0054786
0.42137,99.167,0.0055605
0.41786,99.208,0.0054958
0.42272,99.25,0.0062181
0.41745,99.292,0.006563
0.42228,99.333,0.006483
0.4174,99.375,0.0063402
0.4131,99.417,0.0050282
0.41385,99.458,0.0053939
0.41676,99.5,0.0055514
0.41216,99.542,0.0056
0.41164,99.583,0.0055669
0.41338,99.625,0.0062476
0.41275,99.667,0.0081841
0.40578,99.708,0.010246
0.40853,99.75,0.01075
0.40219,99.792,0.010124
0.40512,99.833,0.010066
0.40645,99.875,0.011628
0.40362,99.917,0.011743
0.40055,99.958,0.011237
0.40042,100.0,0.011547
0.40101,100.04,0.012279
0.39535,100.08,0.012696
0.39776,100.12,0.012731
0.39647,100.17,0.012622
0.39667,100.21,0.012609
0.3964,100.25,0.012726
0.39563,100.29,0.012624
0.3945,100.33,0.01162
0.39188,100.38,0.0075959
0.38805,100.42,0.0066002
0.38683,100.46,0.0065914
0.38799,100.5,0.0063385
0.38428,100.54,0.0069279
0.38424,100.58,0.0063636
0.38274,100.62,0.0065128
0.37955,100.67,0.0064945
0.38177,100.71,0.0060872
0.37707,100.75,0.006459
0.37788,100.79,0.0065083
0.37863,100.83,0.0065469
0.37874,100.88,0.0064808
0.3778,100.92,0.0065434
0.38464,100.96,0.006327
0.38158,101.0,0.0065072
0.38181,101.04,0.0066597
0.38251,101.08,0.0066359
0.38183,101.12,0.0065505
0.38592,101.17,0.0066117
0.37992,101.21,0.0065541
0.37983,101.25,0.0064987
0.38268,101.29,0.0064326
0.38033,101.33,0.0065139
0.38606,101.38,0.006463
0.38382,101.42,0.0063671
0.3866,101.46,0.0063508
0.3852,101.5,0.0065292
0.38057,101.54,0.0065836
0.38455,101.58,0.006551
0.38611,101.62,0.0065874
0.38545,101.67,0.0065206
0.38191,101.71,0.006485
0.38314,101.75,0.0065565
0.38722,101.79,0.0065075
0.38171,101.83,0.0065452
0.38371,101.88,0.0065107
0.38584,101.92,0.0064435
0.38783,101.96,0.0064438
0.38613,102.0,0.0064989
0.3824,102.04,0.0063974
0.38583,102.08,0.006334
0.38413,102.12,0.0065441
0.38968,102.17,0.0064879
0.38764,102.21,0.006567
0.38996,102.25,0.0065052
0.38327,102.29,0.0065538
0.3903,102.33,0.0064986
0.39,102.38,0.0065437
0.38925,102.42,0.0062601
0.38366,102.46,0.006523
0.38634,102.5,0.006438
0.38939,102.54,0.0062185
0.38747,102.58,0.0065208
0.38613,102.62,0.0065361
0.38693,102.67,0.0065583
0.39054,102.71,0.0063937
0.38486,102.75,0.0065497
0.3897,102.79,0.0064537
0.38671,102.83,0.006465
0.38949,102.88,0.0064913
0.39102,102.92,0.0064571
0.38834,102.96,0.0065403
0.38725,103.0,0.0063909
0.3853,103.04,0.0065296
0.3897,103.08,0.0064897
0.38733,103.12,0.0065144
0.39345,103.17,0.0064717
0.38916,103.21,0.0064819
0.39248,103.25,0.0064508
0.39186,103.29,0.0064941
0.38858,103.33,0.0065531
0.391,103.38,0.0064722
0.38791,103.42,0.0064868
0.39448,103.46,0.0065584
0.39435,103.5,0.0065352
0.39418,103.54,0.0064572
0.39135,103.58,0.0065642
0.38992,103.62,0.0065313
0.39181,103.67,0.0064537
0.39183,103.71,0.006381
0.39061,103.75,0.0063998
0.39177,103.79,0.006486
0.39055,103.83,0.0065606
0.39487,103.88,0.0064476
0.39489,103.92,0.0065283
0.39106,103.96,0.0064889
0.38931,104.0,0.0065671
0.39045,104.04,0.0064483
0.39631,104.08,0.0063393
0.39344,104.12,0.0065153
0.38968,104.17,0.0064619
0.3901,104.21,0.006336
0.39679,104.25,0.0063616
0.3954,104.29,0.0062628
0.39589,104.33,0.0064279
0.39439,104.38,0.0064696
0.39745,104.42,0.0063875
0.39796,104.46,0.0063675
0.39474,104.5,0.0064771
0.39343,104.54,0.0064415
0.39494,104.58,0.0066912
0.39246,104.62,0.0063658
0.39185,104.67,0.0065668
0.39638,104.71,0.0063606
0.3962,104.75,0.0064919
0.39222,104.79,0.0066941
0.39907,104.83,0.0064768
0.39985,104.88,0.0063826
0.39912,104.92,0.0063786
0.3932,104.96,0.0065237
0.39342,105.0,0.0062364
0.39954,105.04,0.0066986
0.39474,105.08,0.006487
0.39477,105.12,0.0062968
0.39943,105.17,0.0065826
0.39633,105.21,0.0062609
0.39828,105.25,0.0065846
0.39371,105.29,0.0064805
0.3997,105.33,0.0065325
0.39774,105.38,0.0065932
0.40011,105.42,0.0064825
0.39503,105.46,0.0065136
0.39825,105.5,0.0064712
0.39764,105.54,0.0065192
0.39477,105.58,0.0064451
0.40138,105.62,0.0064156
0.40243,105.67,0.0064392
0.39959,105.71,0.0064552
0.39564,105.75,0.0064256
0.40298,105.79,0.0065361
0.40326,105.83,0.006573
0.40256,105.88,0.0064616
0.39775,105.92,0.0064884
0.40056,105.96,0.0064807
0.39984,106.0,0.0065007
0.39992,106.04,0.0063848
0.39993,106.08,0.0064688
0.39882,106.12,0.0065638
0.40117,106.17,0.0064929
0.39733,106.21,0.0064993
0.4035,106.25,0.0065244
0.4047,106.29,0.0065049
0.40246,106.33,0.0065859
0.40157,106.38,0.0065562
0.40495,106.42,0.0065556
0.39869,106.46,0.0065634
0.3985,106.5,0.0064674
0.40603,106.54,0.0064831
0.39995,106.58,0.0064226
0.40087,106.62,0.0062888
0.40591,106.67,0.0064752
0.40289,106.71,0.0065043
0.40215,106.75,0.0064255
0.40228,106.79,0.0065101
0.40298,106.83,0.0065399
0.40751,106.88,0.0064048
0.40023,106.92,0.0065676
0.40148,106.96,0.0065198
0.40297,107.0,0.0065595
0.40169,107.04,0.0064788
0.40259,107.08,0.0065728
0.40487,107.12,0.006471
0.40787,107.17,0.0065011
0.40726,107.21,0.0064709
0.4048,107.25,0.0064255
0.40292,107.29,0.0064051
0.40156,107.33,0.0065294
0.40751,107.38,0.0064416
0.40753,107.42,0.0065069
0.4032,107.46,0.0065101
0.40043,107.5,0.0065226
0.40653,107.54,0.0065035
0.40579,107.58,0.006521
0.40661,107.62,0.0064654
0.40271,107.67,0.0064791
0.40142,107.71,0.0065026
0.40121,107.75,0.0064425
0.40293,107.79,0.006473
0.40032,107.83,0.0064928
0.40126,107.88,0.0065465
0.40664,107.92,0.006507
0.40704,107.96,0.0063737
0.40306,108.0,0.0065334
0.40667,108.04,0.0065058
0.40239,108.08,0.0064304
0.40642,108.12,0.0063715
0.40071,108.17,0.0064972
0.40059,108.21,0.0065557
0.40048,108.25,0.0064431
0.40749,108.29,0.0065283
0.40801,108.33,0.0064503
0.40084,108.38,0.0064854
0.40597,108.42,0.0064955
0.40131,108.46,0.006538
0.40791,108.5,0.0065887
0.40678,108.54,0.0063237
0.40726,108.58,0.0064268
0.40113,108.62,0.0046959
0.40106,108.67,0.0047562
0.40524,108.71,0.0065966
0.4041,108.75,0.0063776
0.4055,108.79,0.006346
0.40041,108.83,0.0064375
0.40443,108.88,0.0064994
0.40605,108.92,0.0064664
0.40477,108.96,0.0064714
0.40422,109.0,0.0065154
0.40752,109.04,0.0064666
0.40353,109.08,0.0065302
0.40702,109.12,0.0065758
0.40159,109.17,0.0065364
0.40226,109.21,0.0065698
0.40683,109.25,0.0064146
0.40107,109.29,0.0066193
0.40706,109.33,0.0064779
0.40517,109.38,0.0065045
0.40796,109.42,0.0064401
0.40444,109.46,0.0064749
0.40184,109.5,0.0064816
0.4013,109.54,0.0065314
0.40079,109.58,0.0064764
0.40331,109.62,0.0064393
0.40387,109.67,0.0064948
0.4007,109.71,0.0064773
0.40428,109.75,0.0064532
0.40147,109.79,0.0065063
0.40533,109.83,0.0065245
0.40681,109.88,0.0065364
0.40778,109.92,0.0064505
0.40252,109.96,0.006584
0.40144,110.0,0.0064797
0.40148,110.04,0.006431
0.40172,110.08,0.0064557
0.4076,110.12,0.0064242
0.4069,110.17,0.0065484
0.40637,110.21,0.0065152
0.40644,110.25,0.0064578
0.4054,110.29,0.0065434
0.40717,110.33,0.0065204
0.40328,110.38,0.0065373
0.40128,110.42,0.0063877
0.40086,110.46,0.0064992
0.40225,110.5,0.0065236
0.40734,110.54,0.0064975
0.40152,110.58,0.006536
0.40273,110.62,0.0065568
0.40469,110.67,0.0065483
0.40161,110.71,0.0065368
0.40785,110.75,0.0063822
0.40565,110.79,0.006567
0.40138,110.83,0.006568
0.40124,110.88,0.0064959
0.40652,110.92,0.0066012
0.4048,110.96,0.0064016
0.40037,111.0,0.006456
0.40765,111.04,0.0064261
0.40114,111.08,0.0062537
0.40756,111.12,0.0065763
0.4003,111.17,0.0062928
0.40275,111.21,0.0065886
0.40034,111.25,0.0063625
0.40038,111.29,0.0064926
0.40045,111.33,0.0065564
0.4076,111.38,0.0064391
0.40607,111.42,0.0067031
0.4011,111.46,0.0065311
0.40253,111.5,0.0068447
0.40322,111.54,0.0064317
0.40246,111.58,0.0064808
0.40083,111.62,0.0065166
0.4018,111.67,0.0065614
0.40774,111.71,0.0064566
0.40273,111.75,0.0064867
0.40737,111.79,0.0065747
0.40115,111.83,0.0065092
0.40576,111.88,0.0065362
0.40115,111.92,0.006493
0.40147,111.96,0.0065196
0.40574,112.0,0.0064738
0.40274,112.04,0.0065485
0.40068,112.08,0.0065374
0.40321,112.12,0.0064787
0.40265,112.17,0.0065484
0.40382,112.21,0.0064768
0.40464,112.25,0.0064562
0.40347,112.29,0.0064925
0.40458,112.33,0.0065505
0.40353,112.38,0.0065117
0.40775,112.42,0.0065836
0.40721,112.46,0.0065304
0.40518,112.5,0.0064765
0.40617,112.54,0.006402
0.40765,112.58,0.0065007
0.4014,112.62,0.0063894
0.40801,112.67,0.0065478
0.40809,112.71,0.0065317
0.40258,112.75,0.0065488
0.40421,112.79,0.0065063
0.40717,112.83,0.0064503
0.40469,112.88,0.0064184
0.40191,112.92,0.0064324
0.40152,112.96,0.0062507
0.40566,113.0,0.0067626
0.4066,113.04,0.0064735
0.40154,113.08,0.0064279
0.40564,113.12,0.0065291
0.40215,113.17,9.393e-05
0.4039,113.21,2.6616e-05
0.40108,113.25,0.0021548
0.40182,113.29,0.0016127
0.40438,113.33,0.0019606
0.40206,113.38,0.002416
0.40739,113.42,0.0027366
0.40223,113.46,0.0027032
0.40448,113.5,0.0023333
0.40221,113.54,0.0029003
0.40466,113.58,0.0028348
0.4055,113.62,0.003003
0.40419,113.67,0.0030468
0.40181,113.71,0.0030175
0.40136,113.75,0.0031453
0.40501,113.79,0.0028704
0.40264,113.83,0.002729
0.40191,113.88,0.0031939
0.40404,113.92,0.00325
0.4044,113.96,0.0029459
0.40332,114.0,0.0028398
0.40071,114.04,0.002846
0.40629,114.08,0.0029825
0.40311,114.12,0.0029995
0.40085,114.17,0.0029421
0.40457,114.21,0.0026422
0.4052,114.25,0.0026162
0.40443,114.29,0.0026542
0.40267,114.33,0.0026376
0.40599,114.38,0.0026664
0.40417,114.42,0.00265
0.40384,114.46,0.0026334
0.40452,114.5,0.0026405
0.40212,114.54,0.002635
0.40652,114.58,0.0026635
0.40031,114.62,0.0026431
0.40403,114.67,0.0026568
0.40628,114.71,0.0026908
0.40624,114.75,0.002683
0.4081,114.79,0.0026511
0.40624,114.83,0.0026499
0.40627,114.88,0.0026847
0.40048,114.92,0.002681
0.40642,114.96,0.002673
0.40728,115.0,0.0026898
0.40116,115.04,0.0026916
0.40145,115.08,0.0027085
0.40536,115.12,0.0026876
0.40032,115.17,0.0027096
0.40794,115.21,0.0027199
0.40291,115.25,0.0026797
0.40604,115.29,0.0027289
0.40388,115.33,0.0027101
0.40541,115.38,0.0027299
0.40023,115.42,0.0027234
0.40082,115.46,0.0027232
0.40678,115.5,0.0027334
0.40706,115.54,0.0027177
0.40562,115.58,0.0027428
0.40173,115.62,0.0027066
0.40774,115.67,0.0027046
0.40129,115.71,0.0027171
0.4005,115.75,0.0027183
0.40234,115.79,0.0027641
0.40054,115.83,0.0027283
0.40633,115.88,0.0027494
0.40765,115.92,0.0027483
0.40547,115.96,0.0027223
0.40263,116.0,0.0027506
0.40637,116.04,0.0027787
0.4067,116.08,0.0027395
0.40408,116.12,0.0027643
0.40474,116.17,0.002779
0.40613,116.21,0.0027428
0.40518,116.25,0.0027682
0.40504,116.29,0.00277
0.40343,116.33,0.0027963
0.40537,116.38,0.0027867
0.40471,116.42,0.0027553
0.40132,116.46,0.002777
0.40332,116.5,0.0027608
0.40059,116.54,0.0027587
